,Unnamed: 0,id,playtime_forever,price,total_positive_reviews,total_negative_reviews,pur_rel_itv,genres_vec
210,210,212,0.3022760061555212,0.5319886906292587,0.7282851831312576,0.5313404568108837,0.6571796907241596,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
211,211,213,0.5161738157424118,0.4953003388443693,0.9365581065674644,0.8037352120893975,0.8427237673873709,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
212,212,214,0.3887574144082375,0.5652159529967056,0.6895173579075746,0.6035314640576034,0.7866184434747084,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
214,214,216,-0.4007060971156947,0.5000001883887292,0.3982702038497477,0.30278577782153737,0.8213144564115717,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
216,216,218,0.4838689721642413,0.5328687676456215,0.7985427635201198,0.7031666329427374,0.5427414866944126,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
217,217,219,-0.18491485165205496,0.4740307827850482,0.6537553422121427,0.5584184895608774,0.8726769674020446,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
218,218,220,0.4795509047143056,1.0,0.8659859582613411,0.6263590562711551,0.8866759324083171,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
219,219,221,0.7319161480585064,0.5134522199699463,0.5700836402202311,0.4578506199436434,0.7438213743106226,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
220,220,222,0.4260528600955418,0.5923240238156006,0.5787985333461769,0.4980707112746418,0.7742884791442819,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
223,223,225,0.23438073641417415,-100.0,0.8748200485926145,0.6075012659278559,0.7643754354389131,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
224,224,226,0.3298481799097865,0.5746545943406286,0.9051286663058092,0.837824634892163,0.7750180074462666,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
225,225,227,0.16653647324932613,0.5488864717451536,0.6527433314857589,0.5133173283177007,0.7001288669481183,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
226,226,228,0.35619799920339085,0.5620699763569792,0.7034947760676942,0.5392987431654173,0.7661510899205713,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
227,227,229,-0.5248572862385963,0.5319886906292587,0.5410455974490741,0.4350215951490013,0.9051621386482268,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
228,228,230,0.3413458813116836,0.4936486134689294,0.7252938829136937,0.5541515961794247,0.922972499345174,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
229,229,231,-0.2928104744683621,0.552145871193414,0.7224136189316296,0.586103809600607,0.9210602504322832,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
231,231,233,-0.864799714742056,0.5696469904799882,0.8571747859095374,0.6625789683139682,0.8445663728878277,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
232,232,234,0.35554508333897195,-100.0,0.3332210502722613,0.1239411295648364,0.6916679946274851,"[1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]"
234,234,236,0.7111124354328011,-100.0,0.6200101948486554,0.5702894721153288,0.7011455529842481,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]"
236,236,238,-0.09098915323582378,0.5319886906292587,0.7701341157363248,0.6079331736984204,0.8666677282275631,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
238,238,240,-0.32303596383623456,0.5552380466649534,0.5428592736909561,0.3693188117326403,0.8437509438637435,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
242,242,244,0.4644844047816922,0.5234301263016986,0.7226321350545227,0.5085628037466916,0.9614691762020824,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
243,243,245,-0.2928104744683621,0.6146672283514151,0.6745035841462853,0.4682092934788791,0.7428732749833186,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
247,247,249,-0.37845204773710656,0.4902028639342517,0.2875887518146662,0.31269046750591833,0.6764966257692479,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
248,248,250,0.34481423693506746,0.4551221862221827,0.8723486924429408,0.5905838438433136,0.6274359964464611,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
249,249,251,0.3200223101285656,0.5319886906292587,0.6721898739828205,0.4946475275521677,0.7651678754139929,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
250,250,252,0.2401051548373481,0.5097221104506968,0.3973958384028444,0.2478822591296728,0.6448639127431278,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
253,253,255,-0.18491485165205496,0.5109912984857242,0.7354596634016414,0.4840781357620333,0.7461592158137949,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
255,255,257,-0.864799714742056,0.5234301263016986,0.5234843591924346,0.4543449217085248,0.7224184043391773,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
256,256,258,0.21109256984920446,0.5319886906292587,0.6074151303535739,0.4642314210175696,0.8465809212732217,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
257,257,259,-0.7183944838444182,0.5475317134971038,0.6111664758064511,0.4255093491600468,0.8861750516401881,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
258,258,260,0.2434667872220037,0.4969080129171898,0.6203989210626372,0.4477401085090367,0.8723554062706337,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
261,261,263,0.003491287982343341,0.5967216962613378,0.7927601693212037,0.7286252902070048,0.8052216890265912,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
263,263,265,-0.4863476708068754,0.4936486134689294,0.7456273304497003,0.5407550567371443,0.8590873436769639,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
264,264,266,0.34481423693506746,-100.0,0.3163043297572444,0.14985250443171094,0.3517423512271673,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
265,265,267,-0.4255840077919203,0.5475317134971038,0.5538522238951492,0.4580519506560364,0.7235427409982429,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
266,266,268,-0.01837837849489679,0.5319886906292587,0.7160007584133901,0.4853580924343863,0.6485890217680844,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
267,267,269,0.9221028949915201,0.5540201425164321,1.0,1.0,,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
268,268,270,0.1202030713164587,0.5570199755574281,0.8072421368946036,0.5166765068111453,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
273,273,275,1.0,0.4692054717907171,0.8645524211467358,0.6142428160564615,0.6683435958505223,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
274,274,276,0.06338752473502875,0.5109912984857242,0.6767846916799577,0.5716352488496772,0.8890793485039039,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
278,278,280,0.06597919054985228,0.5234301263016986,0.6511674255168692,0.500077188320967,0.7759236970626221,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
279,279,281,-0.3073830186695879,0.5546321701585212,0.5716977339294333,0.4456429120882607,0.6945553832413817,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]"
281,281,283,0.016906469346518627,-100.0,0.8713259661199675,0.8535745184865303,,"[1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
283,283,285,-0.06551033777204386,0.5264200384663532,0.5436518300339618,0.4028422008953101,0.82339419977333,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
285,285,287,-0.2663737522557544,0.4984739244632605,0.5721981061596239,0.3660690065906306,0.8614917610219965,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
288,288,290,-0.10210846299693688,0.4953003388443693,0.6357885048360858,0.4470473696221576,0.7178121512746453,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
292,292,294,-0.2791787697656713,-100.0,0.6802682243635276,0.5147749545532337,0.6305229870343244,"[1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
293,293,295,0.20182132123253832,0.5475317134971038,0.8180356442806836,0.6587722448713074,0.8780150909628535,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
294,294,296,0.19212436087702497,0.5328687676456215,0.5896481150214314,0.5329536709412385,0.8225422152987125,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]"
297,297,299,0.22366879042425725,0.5475317134971038,0.36441888642525466,0.2593119284212061,0.6491118229884445,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
298,298,300,-0.3073830186695879,0.512234315821425,0.5297940518676951,0.3883888909521591,0.6887090845202596,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]"
299,299,301,-0.3073830186695879,0.4611556379501701,0.4080539466465153,0.30428114429484004,0.7953652550931833,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
300,300,302,-0.4007060971156947,0.5475317134971038,0.4683367244999379,0.3113511475979201,,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
301,301,303,-0.18491485165205496,0.3611906767224908,0.5496537360481073,0.370581281869432,0.7911513407566542,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
303,303,305,-0.07036614016054127,0.5417860150837362,0.4875764817663188,0.3913136331052173,0.08280328468741388,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
305,305,307,-0.7183944838444182,0.5319886906292587,0.624779375425582,0.5295339426269101,0.8611385903636162,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
306,306,308,0.6562179827560999,0.5657246834837187,0.9778674588101663,0.9053085822244196,0.8435462139281366,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
307,307,309,0.6391670817561116,0.6099916918563674,0.7763173615363836,0.6485696388167258,0.5961565188255861,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
310,310,312,-0.37845204773710656,0.9501638550328247,0.9249826285976368,0.6676874629258389,0.942563390916964,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
315,315,317,-0.6327529080410564,0.4936486134689294,0.5746961960351321,0.4719917434066322,0.9641122018919459,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
316,316,318,0.14815809471253485,0.5337361812431892,0.649475573145909,0.5207907229940478,0.7204249868869197,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
317,317,319,-0.04277679215142792,0.4611556379501701,0.6894581175622978,0.4020141396520467,0.7024878130403857,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
320,320,322,0.06597919054985228,-100.0,-100.0,-100.0,0.8262700029586579,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
321,321,323,0.0499295909168406,0.5540201425164321,0.552047189721345,0.42762760717012177,0.6610180896232087,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
322,322,324,-0.2663737522557544,0.4969080129171898,0.5885561856555755,0.3439149112137536,0.7105515947449338,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
323,323,325,0.2423521771740564,0.5488864717451536,0.7415314497848479,0.5279278582691042,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
327,327,329,0.183442942631294,0.6099916918563674,0.42514675620404585,0.2737936339965474,0.6997880396464878,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
329,329,331,0.19633482806764613,0.5475317134971038,0.7445633157644057,0.43820862734134697,0.7701944374520369,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
330,330,332,-0.24288088338477035,-100.0,0.3774281825066648,0.2593119284212061,0.713021137741821,"[0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
334,334,336,-0.08042604683887859,0.5109912984857242,0.5828512515690251,0.3498743772034936,0.4345456359145812,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
337,337,339,0.3743045747276555,0.4936486134689294,0.6646223871552759,0.5030482285885041,0.8780150909628535,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
338,338,340,-0.5248572862385963,0.5000001883887292,0.31242401187773977,-100.0,0.8143265061019735,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
339,339,341,-0.10210846299693688,-100.0,0.2875887518146662,0.266892695423561,0.624267113339803,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
340,340,342,0.023307508109303484,0.5410277131991271,0.5417223241624763,0.36056602654706665,0.8710604354522162,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
342,342,344,-0.6327529080410564,0.5109912984857242,0.6741308017853037,0.5178878038924121,0.8780150909628535,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
343,343,345,0.8777703333201212,0.5417860150837362,0.7958818513411515,0.537671483782756,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
345,345,347,0.6680106750136446,0.5993882628700695,0.7738835779649994,0.6889609906745409,0.6987596841868664,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
347,347,349,-0.23204681113657985,0.5109912984857242,0.6181364421508886,0.4087841409510584,0.6581509146770177,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
348,348,350,0.18927001868772236,0.4953003388443693,0.7222009346287136,0.5962008469822033,0.8470792944957952,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
350,350,352,-0.05157882048809642,0.5475317134971038,0.3855349715712639,0.3473765705571267,0.695973321410065,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
