id,playtime_forever,price,total_positive_reviews,total_negative_reviews,pur_rel_itv,Action,Adventure,Animation,AudioProduction,Casual,EarlyAccess,FreetoPlay,Gore,Illustration,Indie,Design,MassivelyMultiplayer,Modeling,Nudity,RPG,Racing,Violent,SexualContent,Simulation,Sports,Strategy,Utilities
129,-0.6193439516334024,0.45731030404147543,-0.4278795419995442,-0.9357375635043353,0.22424270039303953,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
130,0.36418239750392356,0.6255140494103331,-0.0358602134665375,-0.0032218836221536455,-0.22736318457722324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
131,-0.6007744657903477,0.3143223011725803,0.08809618071179479,0.14891390542620478,0.2302254672350507,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
132,-0.06816428635440086,0.3143223011725803,0.6957120681019936,0.49268625805442606,0.38637520925501484,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
133,3.784113476987167,0.8894012540520027,1.4569840832147887,2.077048505124254,-3.79934949509779,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
134,-0.6193439516334024,-0.19155963023155295,-0.343490721119221,-0.7465274826606165,-1.364200822136809,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
135,-0.6193439516334024,0.3198796410354306,-0.05266224666910855,0.4898291256022626,0.12038303109442428,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
136,0.07177300073761521,0.41247197666658264,-0.0761528970828734,1.1006395480036775,0.6015656413588067,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
137,-0.6193439516334024,0.18173600443819826,-0.6878556995618201,-0.6295580610201017,0.16348741948483492,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
138,-0.023221161351134532,0.5042795151951692,0.5798466923729431,0.7317002788033209,-0.015492438516864519,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
139,-0.6193439516334024,0.26027898650447306,-0.5707107272374305,-0.44731357396221916,0.8273821470920636,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
140,-0.6193439516334024,0.8364391554677911,0.5875967834377446,0.9136940730803618,0.30316228250988325,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
141,-0.6193439516334024,0.5042795151951692,-0.8371767507728441,-0.9078460290337089,-0.9216932582136479,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
142,-0.16383297738031627,-0.5000381745318051,0.6372215829864321,0.6425312859074966,-0.37438731550795695,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1
143,1.2364007674458615,0.08266288232133329,0.3854816092976418,0.0919093873952641,-0.6651149233935704,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
144,-0.6193439516334024,0.5176385417858693,0.4206159207822162,0.18153686498434057,0.8823611626345286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
145,-0.6193439516334024,0.3253570278991417,-1.6037698079195355,-0.7598589952395384,-1.1209753936320463,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
146,-0.6193439516334024,0.4210270292129842,0.08793296336021338,0.10186682329879927,-0.21182386136237932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
147,-0.6193439516334024,0.3714007078768358,-0.34644687994667905,-0.49305002305514,0.4148386759652042,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
148,-0.6193439516334024,0.08266288232133329,-0.6022826589567604,-0.33940413187840923,0.5885031885788446,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
149,0.5959865842002413,0.4210270292129842,1.3294261848026165,0.35617822008946476,-0.07197425854181445,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1
150,-0.6193439516334024,0.13090838073333788,0.2447824176225533,0.21711796259687324,-0.4486882768004831,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
151,0.4895469574847626,0.050478712737118146,-0.6719967584495694,-0.6905304798027705,-0.3068093562706672,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
152,-0.6193439516334024,0.3143223011725803,0.6023430186566338,0.6416827626925561,0.7617914317957271,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
153,-0.44616671621687326,0.41247197666658264,0.19559812691814993,0.5973352795184048,0.43322941633242784,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1
154,0.1404756101375667,0.45731030404147543,0.010925793743177339,-0.12815203986069562,0.4081593238814006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1
155,-0.5122697990349914,0.027404303480403593,-0.48158810241227645,-0.9357375635043353,0.4791515226625296,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1
156,-0.6193439516334024,-3.045523241806787,-0.8549405961355059,-0.6563668688277576,0.2536888364349938,-1,1,-1,-1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
157,-0.414518756316229,-3.045523241806787,-0.13237996006177377,-0.03936455540160065,-0.6880259746985061,1,1,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1
158,1.0017515090832465,0.3143223011725803,0.7324854702683627,0.595012633354573,0.545099731161273,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
159,-0.6193439516334024,0.3143223011725803,-0.26199697779045655,0.24759742467224008,0.9904780005164221,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
160,2.3265661272081126,0.3143223011725803,1.0990771815623224,1.4726097327397192,0.34300375998561544,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
161,2.074519441361379,0.635276178837131,0.7169996157980469,0.846936950421577,-0.615997029565402,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
162,-0.6193439516334024,-0.11519739762314639,-0.8694007952396361,-1.0657836847199704,-0.23367051756888207,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
163,3.8256996618622314,0.07223422172047908,2.079823131286165,1.493815573833535,0.9184718129967626,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
164,-0.6193439516334024,0.583751620442998,-0.2839901216050301,0.38728354209372023,0.0123647432826044,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1
165,-0.6193439516334024,0.18173600443819826,0.03666898157181234,0.20014758726355927,0.807201505137417,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
166,-0.6193439516334024,0.015320566454072506,-1.502137289041606,-1.277395070490512,-0.3371020527895914,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
167,3.038009595450952,-3.045523241806787,-0.489059505524251,-0.6964553220908245,-1.2090081451570003,-1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1
168,0.523905240871161,0.5460854200969393,0.6341320578232871,0.6168822845111243,-1.480614019588866,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
169,-0.16383297738031627,0.6608989120955416,-0.18125077833133263,0.3222401090456289,-0.5057035267055537,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1
170,0.7880454115353857,-0.05162207800310397,0.2791960743096227,-0.13795057052146906,-3.496298984341235,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
171,-0.6193439516334024,0.5460854200969393,0.09086196390289389,0.1698176238197116,0.7297636301553977,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
172,-0.6193439516334024,0.5725537955961653,0.506438782513432,0.11764148026874781,-0.026212511875742587,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1
173,0.5171171337210738,0.1972748513039353,0.918438014878297,0.1432664863905339,0.6688833657214497,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
174,-0.6193439516334024,0.3143223011725803,0.26058549145295273,0.08558510748875488,-0.3173612659854463,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
175,-0.6193439516334024,0.3143223011725803,-0.5073867002451096,-0.47734122197931506,0.5310024719832269,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1
176,-0.6193439516334024,0.558076855962737,0.8746748813105663,1.0452038396529808,0.3077807185684535,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
177,-0.5294217095342281,0.07223422172047908,-0.5055805193663165,-0.2732360958485041,0.08814452327828044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
178,-0.6193439516334024,0.07223422172047908,-0.2734018432184105,0.19913140188592707,0.37873783693588875,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
179,-0.5645317007877457,0.41247197666658264,-0.018211108085927474,0.17624352276669433,-1.2890548471602066,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
180,-0.6193439516334024,0.45731030404147543,0.7723599411917007,0.8349025235242863,0.16812687897487977,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
182,-0.6193439516334024,0.29124439418205383,0.5495938953167102,1.256436859982647,-0.1058941762531563,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
183,2.454950906624682,0.22657032706930855,0.30838278271033714,0.18153686498434057,-1.6817646922903466,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
184,-0.6193439516334024,0.558076855962737,0.7729770684729942,1.086192541044103,0.3169328475025877,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
185,0.06160615926372808,0.552128346641333,2.0581370307388176,1.365852951622702,0.5600319275117476,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
186,1.2364007674458615,0.18173600443819826,-0.5523676570912504,-1.0911173754959416,0.2602595558872355,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
187,-0.5825069373156055,0.45731030404147543,0.4019970035447268,0.10920852051306273,1.0938130061137332,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
188,-0.6193439516334024,0.30868263955568936,-0.7390420067411896,-0.3728832835669139,1.3664046906400311,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
189,-0.09132857674916255,0.18173600443819826,-0.23500656739846662,-0.794808592781662,-0.06309900299449497,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
190,0.14995607355560384,0.6631449606963908,1.1990258825367344,0.5813271443144505,0.7328116400117953,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
191,-0.414518756316229,-0.2609320184691959,0.09118624872593019,0.19401967091350444,0.3039340064028679,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
192,1.6164523152194934,0.7399485164459216,0.5873242009802012,1.0142180520635438,0.31617443594694616,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
193,-0.6193439516334024,0.25377179350767787,0.412043087419416,0.7080500696066208,0.37873783693588875,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1
194,-0.6193439516334024,0.3143223011725803,0.38352374545884155,0.37160788724346766,0.4188178221373148,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
195,0.6577289498704084,0.06151184046753661,1.2013404159396321,1.3969998086145394,-0.023816950453325818,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
196,0.8300476227651843,0.41247197666658264,2.1348736132382613,2.5370048835326102,0.1154365238011369,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
197,4.480331213773826,0.5697021112722079,1.37931153397684,1.0142180520635438,-1.5418400666818692,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1
198,-0.6193439516334024,-3.045523241806787,0.20136106354315156,0.4152627712310376,0.334907610153758,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1
199,-0.6193439516334024,0.3143223011725803,1.3200282829502263,0.9957727443822681,0.5478875543261066,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
200,-0.6193439516334024,-3.045523241806787,-3.5255784103918772,-2.946961353916359,-0.6456281523140301,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
201,-0.6193439516334024,0.3253570278991417,-0.2187152020755987,-0.39212236444910137,0.42474710022766277,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
202,0.2492794448044305,0.1972748513039353,-0.29520886649730727,-0.06269748034433596,-0.3352857347050738,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
203,0.29167799687276985,0.18173600443819826,0.25868191492656545,0.25947423042986406,-0.7207212859371558,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1
204,0.36418239750392356,0.37618918244516303,1.3416520682749848,1.2723343977237767,-1.1209753936320463,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1
205,-0.6007744657903477,-3.045523241806787,0.07535410823268958,-0.004740830010229326,0.21647952533148337,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
206,-0.3102851316039771,0.2666768281002725,0.5062433489061792,0.3254210817642459,-0.07325079945665947,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1
207,-0.6193439516334024,0.07223422172047908,-0.2884445142216517,0.18781671698921004,1.2268139753857676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
210,-0.6193439516334024,0.1972748513039353,-1.2684072574680558,-1.24119622881126,0.24622706540213404,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
211,-0.6193439516334024,0.5176385417858693,0.3266252325060119,0.6199941658954238,0.5900827901332306,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
212,1.2291992792254836,0.3143223011725803,0.7854649749170034,0.5487296393275833,-0.7207212859371558,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
213,2.219627974672497,0.08266288232133329,2.018281854488643,2.340058628666631,0.43775725507608854,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
214,1.6138903339144133,0.5241462909325548,0.5560060029786049,1.0232947714446363,0.08711431701737654,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
215,-0.6193439516334024,0.07223422172047908,0.32478499559965396,0.3060285418560806,0.8365156357880066,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
216,-0.4623314312913835,0.11233719905513766,-1.165493561895226,-0.9453867741225015,0.3039340064028679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1
217,-0.6193439516334024,0.3143223011725803,-0.2817791560267799,-0.26047551581219386,0.1436809544802003,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
218,2.062540656014706,0.3198796410354306,1.2013262521464716,1.678554129014883,-1.4318523059940953,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
219,-0.22804635640397158,-0.05162207800310397,0.3443510464430258,0.7266988592110482,0.6250198633277995,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
220,2.041703676121218,3.270004944658351,1.6005409317678634,1.1734043789864066,0.7125504888520372,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
221,3.3081640379662742,0.1972748513039353,-0.1507520504389191,0.0661242672213546,-0.18020644838374653,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
222,1.7870675690539333,0.6953363912861125,-0.09919467503162814,0.3301553988489204,0.010082559756917546,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
223,-0.6193439516334024,0.4416096319914006,1.4763385733027308,1.088131054681142,0.7791451190393387,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
224,-0.6193439516334024,0.3253570278991417,1.1721544580809062,0.6559178482844367,0.709418546724929,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
225,0.9473814657937056,-3.045523241806787,1.65283276748613,1.0493982562773407,-0.05184066340659204,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
226,1.34900825904652,0.583751620442998,1.8322397536756152,2.5642950179904296,0.014639979511317493,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
227,0.6873725770709905,0.4210270292129842,0.33836178550476487,0.4303072204203283,-0.4529229313235589,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
228,1.4660737308911431,0.5042795151951692,0.6387341665670243,0.6010295036637505,-0.0407493952171406,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1
229,-0.5294217095342281,0.3143223011725803,-0.3225133262305393,-0.08358985329744803,0.8281475486171745,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
230,1.3997933255799384,0.07223422172047908,0.7677596848611028,0.6986515024066174,0.9395271355941877,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
231,-0.3686581726974903,0.4416096319914006,0.7507116626555156,0.9087056699838088,0.9275682480836394,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
232,-0.6193439516334024,0.4210270292129842,-1.0199862673849458,-0.6141283938660983,-0.4550492898671424,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
233,-0.6007744657903477,0.552128346641333,1.5483848324655722,1.4116047590805336,0.44927585756277405,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
234,1.4631443203252996,-3.045523241806787,-1.5471574166480113,-2.0393129115167152,-0.5057035267055537,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1
235,-0.6193439516334024,0.1972748513039353,-0.9575445864405009,-0.714657336795609,-1.8540614228518069,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
236,3.201033116449093,-3.045523241806787,0.14465134658369685,0.8047354076621436,-0.4465799128524621,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1
237,-0.6193439516334024,0.3143223011725803,-0.1493756274671715,-0.055920546617565264,0.5800217980057919,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1
238,-0.056758824781905255,0.3143223011725803,1.033170553841808,1.05223830244304,0.5874482631758331,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1
239,-0.6193439516334024,0.015320566454072506,-1.7347969135073962,-2.0393129115167152,-0.3499413910132792,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
240,-0.39902294767118907,0.4611363496472785,-0.3117868240174855,-0.5133968641548914,0.4441783815451851,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
241,-0.6193439516334024,0.41247197666658264,0.17273785787836451,0.30685156111246703,0.6344967176561236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1
242,-0.6193439516334024,0.07223422172047908,-0.3165229985639135,-0.5092615902446883,1.4213019208557873,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
243,-0.6193439516334024,0.4210270292129842,0.6829845662229056,0.7363006507145006,-0.4810489382613254,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1
244,1.9693161107030526,0.26027898650447306,0.7520050379922442,0.3990727943598008,1.1802952282688528,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
245,-0.3686581726974903,0.8364391554677911,0.46714612323836724,0.1340975801353454,-0.18612659437707157,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
246,-0.6193439516334024,0.07223422172047908,-0.11243348739607593,-0.1204474314035662,1.1902577401004126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
247,-0.6193439516334024,0.29124439418205383,0.030784904389251348,0.6344123465511393,1.032959566444846,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
248,-0.6193439516334024,0.5753842791864114,0.624735712473344,0.2612769662857206,0.9512976863205866,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
249,-0.44616671621687326,0.050478712737118146,-1.812509672753875,-0.8814103838513071,-0.600316429459218,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
250,1.4152041063550687,-0.17098592756059589,1.6382040043977997,0.9381613637928983,-0.905957634400444,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1
251,1.305985128810854,0.3143223011725803,0.45345252492028926,0.3076732453816384,-0.04689088025672234,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
252,0.9703562603890823,0.17372209892188745,-1.17064003489834,-1.2965131220468633,-0.7974464916258569,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
253,-0.6193439516334024,0.18173600443819826,0.21625850364696125,-0.21702876778901575,0.6260231044501798,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
254,-0.6193439516334024,0.015320566454072506,-0.41587995403804656,-0.16227051623053018,0.9944691329459717,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
